Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Number of Channels","Resolution (Bits)","Sampling Rate (Per Second)","Data Interface","Voltage Supply Source","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fmsc1210y2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-27665-2-ND,296-27665-1-ND,2156-MSC1210Y3PAGT-TI-ND","MSC1210Y3PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 24BIT 1K 64TQFP","0","21.8","0","14","Tape & Reel (TR),Cut Tape (CT),Bulk","-","Active","ADC and DAC: MCU Based","8","24 b","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/WM8741_v4.4.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3523/598%7E28SSOP-5%2C3%7E%7E28.JPG","WM8741GEDS/RVTR-ND,WM8741GEDS/RVCT-ND","WM8741GEDS/RV","Cirrus Logic Inc.","Cirrus Logic Inc.","IC DAC/AUDIO 24BIT 192K 28SSOP","1,113","22.26","0","1","Tape & Reel (TR),Cut Tape (CT)","-","Obsolete","DAC, Audio","2","24 b","192k","SPI","Analog and Digital","3.15V ~ 3.6V, 5V","0°C ~ 70°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fmsc1210y2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-27666-2-ND,296-27666-1-ND,2156-MSC1210Y4PAGT-ND","MSC1210Y4PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 24BIT 1K 64TQFP","0","23.55","0","13","Tape & Reel (TR),Cut Tape (CT),Bulk","-","Active","ADC and DAC: MCU Based","8","24 b","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/hfroeiicsk/NATLS19448-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2452/44-LCC%20%28J-Lead%29.jpg","296-38707-2-ND,296-38707-1-ND,296-38707-6-ND,2156-LM12458CIVX/NOPB-ND","LM12458CIVX/NOPB","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC DAS 12BIT 140K 44PLCC","0","26.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Last Time Buy","Data Acquisition System (DAS)","8","12 b","140k","Parallel","Analog and Digital","3V ~ 5.5V","-40°C ~ 85°C","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17434-2-ND,296-17434-1-ND,296-17434-6-ND,2156-MSC1214Y3PAGT-ND","MSC1214Y3PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","38.27","0","8","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17430-2-ND,296-17430-1-ND,296-17430-6-ND,2156-MSC1213Y3PAGT-ND","MSC1213Y3PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","39.67","0","8","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17435-2-ND,296-17435-1-ND,296-17435-6-ND,2156-MSC1214Y4PAGT-ND","MSC1214Y4PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","41.9","0","8","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17431-2-ND,296-17431-1-ND,296-17431-6-ND,2156-MSC1213Y4PAGT-ND","MSC1213Y4PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","43.28","0","7","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-17429-2-ND,296-17429-1-ND,296-17429-6-ND,2156-MSC1213Y2PAGT-ND","MSC1213Y2PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","47.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14764-2-ND,296-14764-1-ND,296-14764-6-ND,2156-MSC1212Y3PAGT-ND","MSC1212Y3PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","52.3","0","6","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp92001","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/Pkg%20SQA54A.jpg","LMP92001SQE/NOPBTR-ND,LMP92001SQE/NOPBCT-ND","LMP92001SQE/NOPB","Texas Instruments","Texas Instruments","IC ANLG MON/CTRL 12BIT 54WQFN","39","53.33","0","1","Tape & Reel (TR),Cut Tape (CT)","-","Obsolete","Analog Monitor/Control Circuit","16","12 b","-","I2C","Single Supply","4.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","54-WFQFN Exposed Pad","54-WQFN (10x5.5)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14760-2-ND,296-14760-1-ND,296-14760-6-ND,2156-MSC1211Y3PAGT-ND","MSC1211Y3PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","54.16","0","6","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14765-2-ND,296-14765-1-ND,296-14765-6-ND,2156-MSC1212Y4PAGT-ND","MSC1212Y4PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","56","0","6","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14766-2-ND,296-14766-1-ND,296-14766-6-ND,2156-MSC1212Y5PAGT-ND","MSC1212Y5PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","0","61.16","0","5","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14761-2-ND,296-14761-1-ND,296-14761-6-ND,2156-MSC1211Y4PAGT-ND","MSC1211Y4PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","10","66.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1918/ADS58J89.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/296_64-QFN.jpg","296-50892-2-ND,296-50892-1-ND,296-50892-6-ND,2156-ADS58J89IRGCT-ND","ADS58J89IRGCT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC RECEIVER 14BIT 500M 64VQFN","0","423.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Receiver","4","14 b","500M","JESD204B","Analog and Digital","1.7V ~ 2V, 3.15V ~ 3.45V","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1681-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/296%7E4073225-6%7EPWP%7E28.jpg","296-29414-2-ND,296-29414-1-ND,296-29414-6-ND","PCM1681TPWPRQ1","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 192K 28HTSSOP","58","4.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","8","24 b","192k","DSP, I2S","Analog and Digital","3V ~ 3.6V, 5V","-40°C ~ 105°C","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fldc1312","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2911/Pkg%20SQA16A.jpg","296-LDC1314RGHTTR-ND,296-LDC1314RGHTCT-ND,296-LDC1314RGHTDKR-ND","LDC1314RGHT","Texas Instruments","Texas Instruments","IC IND TO DGT CONV 12BIT 16WQFN","62","4.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","Inductance-to-Digital Converter","4","12 b","-","I2C","Single Supply","2.7V ~ 3.6V","-40°C ~ 125°C","Surface Mount","16-WFQFN Exposed Pad","16-WQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1803a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/20-SSOP_SOT266-1.jpg","296-26305-2-ND,296-26305-1-ND,296-26305-6-ND","PCM1803ADBR","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 96K 20SSOP","0","3.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","96k","Serial","Analog and Digital","2.7V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 85°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","-","-"
"https://www.akm.com/content/dam/documents/products/audio/audio-dac/ak4191eq/ak4191eq-en-productbrief.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/412/64-LQFP.jpg","974-AK4191EQTR-ND,974-AK4191EQCT-ND,974-AK4191EQDKR-ND","AK4191EQ","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC D/A MULTI-BIT 12MHZ 2CH","0","10.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","2","64 b","44.1k ~ 1.536M","DSD, I2C, I2S, PCM, TDM","Single Supply","3.6V, 1.14V, 1.7V","-40°C ~ 85°C","Surface Mount","64-TQFP Exposed Pad","64-HTQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7608.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4830/505~ST-64-2~ST~64.JPG","505-AD7608BSTZ-RLTR-ND,505-AD7608BSTZ-RLCT-ND,505-AD7608BSTZ-RLDKR-ND","AD7608BSTZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC DAS/ADC 18BIT 200K 64LQFP","0","47.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS), ADC","8","18 b","200k","SPI, DSP","Analog and Digital","2.3V ~ 5.25V, 4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","64-LQFP","64-LQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1204-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-39900-2-ND,296-39900-1-ND,296-39900-6-ND","AMC1204QDWRQ1","Texas Instruments","Texas Instruments","IC MODULATOR 16BIT 78K 16SOIC","0","8.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78k","SPI","Analog and Digital","3.3V, 5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"http://file.3peakic.com.cn:8080/product/Datasheet_TPAFE0808.pdf","-","5503-TPAFE0808-LFPR-STR-ND,5503-TPAFE0808-LFPR-SCT-ND,5503-TPAFE0808-LFPR-SDKR-ND","TPAFE0808-LFPR-S","3PEAK","3PEAK","CONFIGURABLE ADC/DAC, I2C INTERF","0","8.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","8","12 b","-","I2C","-","-","-40°C ~ 125°C","Surface Mount","16-WFQFN","16-MIS (3x3)","-","-"
"http://file.3peakic.com.cn:8080/product/Datasheet_TPAFE0808.pdf","-","5503-TPAFE0808-WS2RTR-ND,5503-TPAFE0808-WS2RCT-ND,5503-TPAFE0808-WS2RDKR-ND","TPAFE0808-WS2R","3PEAK","3PEAK","CONFIGURABLE 8 CHANNEL ADC/DAC,","0","8.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","8","12 b","-","I2C","-","-","-40°C ~ 125°C","Surface Mount","16-UFBGA, WLCSP","16-WLCSP (1.96x1.96)","-","-"
"https://datasheets.maximintegrated.com/en/ds/ICL7136.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/708/175-44-MQFP.jpg","175-ICL7136CMH+TDTR-ND,175-ICL7136CMH+TDCT-ND,175-ICL7136CMH+TDDKR-ND","ICL7136CMH+TD","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","IC DISPLAY DRVR 3.5DIGIT 44MQFP","0","12.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Display Driver","1","3.5 Digit","-","-","Single Supply","9V","0°C ~ 70°C","Surface Mount","44-QFP","44-MQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ad74115h.pdf","-","505-AD74115HBCPZ-RL7TR-ND,505-AD74115HBCPZ-RL7CT-ND,505-AD74115HBCPZ-RL7DKR-ND","AD74115HBCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","SINGLE CHANL FLEX IO 16BIT ADC 1","0","20.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","1","16 b","200k","Serial","Analog and Digital","4.5V ~ 5.5V, 2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","48-VFQFN Exposed Pad, CSP","48-LFCSP (7x7)","-","-"
"-","-","175-MAX9979KCTK+TDTR-ND,175-MAX9979KCTK+TDCT-ND,175-MAX9979KCTK+TDDKR-ND","MAX9979KCTK+TD","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","IC DAC 16BIT 68TQFN","0","71.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC","2","16 b","-","SPI","-","-1.5V ~ 6.5V","0°C ~ 70°C","Surface Mount","68-WFQFN Exposed Pad","68-TQFN-I (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3100","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4212/296%7E4204104%7ERGE%7E24.jpg","296-51685-2-ND,296-51685-1-ND,296-51685-6-ND","TLV320ADC3100IRGER","Texas Instruments","Texas Instruments","IC ADC/AUD 24BIT 8K-96K 24VQFN","0","1.34032","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","8k ~ 96k","I2C, I2S","Analog and Digital","1.65V ~ 1.95V, 2.7V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-VQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3101-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4212/296%7E4204104%7ERGE%7E24.jpg","296-36541-2-ND,296-36541-1-ND,296-36541-6-ND","6PADC3101TRGERQ1","Texas Instruments","Texas Instruments","IC ADC/AUDIO 96K 24VQFN","0","1.35539","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","-","96k","DSP, I2S","Analog and Digital","1.65V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-VQFN (4x4)","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fldc1312","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2911/Pkg%20SQA16A.jpg","296-43032-2-ND,296-43032-1-ND,296-43032-6-ND","LDC1314RGHR","Texas Instruments","Texas Instruments","IC IND TO DGT CONV 12BIT 16WQFN","0","1.92092","0","4500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Inductance-to-Digital Converter","4","12 b","-","I2C","Single Supply","2.7V ~ 3.6V","-40°C ~ 125°C","Surface Mount","16-WFQFN Exposed Pad","16-WQFN (4x4)","-","-"
"https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS4344-45-48_F2.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/10-TFSOP%2C%2010-MSOP.jpg","598-2487-2-ND,598-2487-1-ND","CS4344-CZZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC DAC/AUDIO 24BIT 192K 10SSOP","0","2.10898","0","4000","Tape & Reel (TR),Cut Tape (CT)","Popguard®","Last Time Buy","DAC, Audio","2","24 b","192k","I2S","Single Supply","3V ~ 3.47V, 5V","-10°C ~ 70°C","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320dac3100-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5792/296%7E4223442%7ERHB%7E32_.jpg","296-50843-2-ND,296-50843-1-ND,296-50843-6-ND","6PA3100IRHBRQ1","Texas Instruments","Texas Instruments","IC STEREO 24BIT 8K-192K 32VQFN","0","2.66108","0","3000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Stereo Audio","2","24 b","8k ~ 192k","I2S","Analog and Digital","1.8V, 3.3V","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)","Automotive","AEC-Q100"
"https://docs.broadcom.com/docs/AV02-2856EN","-","516-3888-2-ND,516-3888-1-ND","ACPL-7970-500E","Broadcom Limited","Broadcom Limited","IC ISOLATED MODUL 16BIT 10M 8DIP","0","3.33117","0","2000","Tape & Reel (TR),Cut Tape (CT)","-","Active","Isolated Module","1","16 b","10M","-","Single Supply","3.3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SMD, Gull Wing","8-SMD","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e2510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50927-2-ND,296-50927-1-ND,296-50927-6-ND","AMC1303E2510DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.5451","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1306e05","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296%3B-4218796%3B-DWV%3B-8.jpg","296-50937-2-ND,296-50937-1-ND,296-50937-6-ND","AMC1306E05DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.5451","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e0510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50925-2-ND,296-50925-1-ND,296-50925-6-ND","AMC1303E0510DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.68145","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e0510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50929-2-ND,296-50929-1-ND,296-50929-6-ND","AMC1303M0510DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.68145","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e2510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50928-2-ND,296-50928-1-ND,296-50928-6-ND","AMC1303E2520DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.8178","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1303e2510","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-50931-2-ND,296-50931-1-ND,296-50931-6-ND","AMC1303M2520DWVR","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 8SOIC","0","3.8178","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
